home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_shot_efficiency,away_shot_efficiency,home_faceoffs,away_faceoffs,home_faceoff_efficiency,away_faceoff_efficiency,attendance,capacity,attendance_rate,home_win,match_url
Локомотив,Ак Барс,2,1,33,12,0.06060606060606061,0.08333333333333333,25,27,0.4807692307692308,0.5192307692307693,7657,9071,0.8441186197773123,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174414/
ЦСКА,Лада,4,1,44,24,0.09090909090909091,0.041666666666666664,22,27,0.4489795918367347,0.5510204081632653,7447,12680,0.5873028391167192,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174496/
Куньлунь Ред Стар,Спартак,1,5,36,30,0.027777777777777776,0.16666666666666666,33,32,0.5076923076923077,0.49230769230769234,5937,7000,0.8481428571428572,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174312/
Динамо Мн,Северсталь,3,1,35,25,0.08571428571428572,0.04,38,25,0.6031746031746031,0.3968253968253968,15086,15266,0.9882090921000917,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174410/
Амур,Трактор,3,4,39,33,0.07692307692307693,0.12121212121212122,30,39,0.43478260869565216,0.5652173913043478,6500,7100,0.9154929577464789,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174304/
Адмирал,Автомобилист,3,4,23,37,0.13043478260869565,0.10810810810810811,34,21,0.6181818181818182,0.38181818181818183,5005,5915,0.8461538461538461,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174306/
Авангард,СКА,2,1,28,34,0.07142857142857142,0.029411764705882353,24,29,0.4528301886792453,0.5471698113207547,11841,12011,0.9858463075514112,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174298/
Нефтехимик,Барыс,4,1,24,27,0.16666666666666666,0.037037037037037035,39,19,0.6724137931034483,0.3275862068965517,2494,6050,0.41223140495867766,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174290/
Торпедо,ХК Сочи,7,1,49,25,0.14285714285714285,0.04,26,33,0.4406779661016949,0.559322033898305,5500,5600,0.9821428571428571,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174396/
Салават Юлаев,Лада,3,1,25,30,0.12,0.03333333333333333,24,25,0.4897959183673469,0.5102040816326531,7876,8522,0.9241961980755691,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174390/
Витязь,Северсталь,2,0,27,22,0.07407407407407407,0.0,43,21,0.671875,0.328125,1565,5525,0.2832579185520362,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174296/
Спартак,Локомотив,0,2,22,30,0.0,0.06666666666666667,22,36,0.3793103448275862,0.6206896551724138,7186,12396,0.5797031300419491,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174372/
Сибирь,СКА,0,1,29,38,0.0,0.02631578947368421,22,32,0.4074074074074074,0.5925925925925926,10403,12000,0.8669166666666667,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174284/
Авангард,Динамо М,3,5,36,22,0.08333333333333333,0.22727272727272727,37,28,0.5692307692307692,0.4307692307692308,11467,12011,0.9547081841645159,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174288/
Металлург Мг,Трактор,0,4,26,35,0.0,0.11428571428571428,22,38,0.36666666666666664,0.6333333333333333,7041,7700,0.9144155844155845,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174366/
Нефтехимик,Барыс,0,0,41,25,0.0,0.0,29,30,0.4915254237288136,0.5084745762711864,2452,6050,0.4052892561983471,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174278/
Динамо Мн,Торпедо,0,0,22,12,0.0,0.0,20,22,0.47619047619047616,0.5238095238095238,13467,15266,0.8821564260448055,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174412/
Ак Барс,Куньлунь Ред Стар,5,0,41,27,0.12195121951219512,0.0,16,33,0.32653061224489793,0.673469387755102,7852,8900,0.8822471910112359,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174280/
ЦСКА,Локомотив,2,0,18,32,0.1111111111111111,0.0,20,31,0.39215686274509803,0.6078431372549019,9420,12680,0.7429022082018928,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174272/
Спартак,Северсталь,4,1,24,35,0.16666666666666666,0.02857142857142857,33,25,0.5689655172413793,0.43103448275862066,5269,12396,0.4250564698289771,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174354/
Сибирь,Динамо М,1,2,27,23,0.037037037037037035,0.08695652173913043,27,26,0.5094339622641509,0.49056603773584906,10367,12000,0.8639166666666667,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174270/
Салават Юлаев,Барыс,4,1,35,20,0.11428571428571428,0.05,33,20,0.6226415094339622,0.37735849056603776,7812,8522,0.9166862238911053,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174264/
Ак Барс,СКА,0,0,45,40,0.0,0.0,38,31,0.5507246376811594,0.4492753623188406,8547,8900,0.9603370786516854,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174346/
Витязь,Динамо Мн,4,6,32,33,0.125,0.18181818181818182,24,38,0.3870967741935484,0.6129032258064516,2754,5525,0.49846153846153846,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174268/
ХК Сочи,Куньлунь Ред Стар,0,0,36,38,0.0,0.0,36,36,0.5,0.5,4667,12000,0.3889166666666667,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174338/
Авангард,Нефтехимик,0,0,36,24,0.0,0.0,34,31,0.5230769230769231,0.47692307692307695,11811,12011,0.9833485971193073,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174254/
Автомобилист,Адмирал,1,0,33,24,0.030303030303030304,0.0,26,28,0.48148148148148145,0.5185185185185185,5545,5570,0.9955116696588869,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174262/
Лада,Металлург Мг,1,2,36,35,0.027777777777777776,0.05714285714285714,36,27,0.5714285714285714,0.42857142857142855,6025,6200,0.9717741935483871,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174260/
Торпедо,Локомотив,0,1,25,15,0.0,0.06666666666666667,26,41,0.3880597014925373,0.6119402985074627,5600,1,5600.0,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174330/
Трактор,Динамо М,3,4,51,19,0.058823529411764705,0.21052631578947367,42,32,0.5675675675675675,0.43243243243243246,7500,7500,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174252/
Куньлунь Ред Стар,Динамо Мн,3,0,27,37,0.1111111111111111,0.0,26,32,0.4482758620689655,0.5517241379310345,1604,7000,0.22914285714285715,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174246/
ХК Сочи,Барыс,3,6,29,14,0.10344827586206896,0.42857142857142855,26,14,0.65,0.35,4473,12000,0.37275,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174248/
Северсталь,Витязь,1,7,33,18,0.030303030303030304,0.3888888888888889,28,24,0.5384615384615384,0.46153846153846156,5502,6064,0.9073218997361477,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174300/
Ак Барс,ЦСКА,0,3,27,32,0.0,0.09375,27,26,0.5094339622641509,0.49056603773584906,8555,8900,0.9612359550561798,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174314/
Салават Юлаев,Металлург Мг,0,0,35,26,0.0,0.0,40,24,0.625,0.375,8484,8522,0.9955409528279746,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174240/
Автомобилист,Нефтехимик,1,3,48,19,0.020833333333333332,0.15789473684210525,30,39,0.43478260869565216,0.5652173913043478,5545,5570,0.9955116696588869,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174242/
Спартак,Адмирал,6,1,31,21,0.1935483870967742,0.047619047619047616,32,29,0.5245901639344263,0.47540983606557374,4722,12396,0.3809293320425944,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174294/
СКА,Амур,6,3,35,27,0.17142857142857143,0.1111111111111111,30,37,0.44776119402985076,0.5522388059701493,11948,12500,0.95584,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174406/
Авангард,Динамо Мн,2,5,20,27,0.1,0.18518518518518517,27,22,0.5510204081632653,0.4489795918367347,12011,1,12011.0,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174236/
Лада,ЦСКА,1,4,21,31,0.047619047619047616,0.12903225806451613,35,29,0.546875,0.453125,5721,6200,0.922741935483871,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174234/
Локомотив,Витязь,0,0,50,18,0.0,0.0,28,26,0.5185185185185185,0.48148148148148145,2000,9071,0.22048285745783266,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174282/
Барыс,Металлург Мг,2,1,14,36,0.14285714285714285,0.027777777777777776,29,31,0.48333333333333334,0.5166666666666667,3754,12000,0.31283333333333335,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174218/
Ак Барс,Нефтехимик,2,0,37,33,0.05405405405405406,0.0,32,25,0.5614035087719298,0.43859649122807015,7959,8900,0.8942696629213484,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174226/
Северсталь,Адмирал,2,1,40,18,0.05,0.05555555555555555,34,28,0.5483870967741935,0.45161290322580644,4512,6064,0.7440633245382586,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174230/
Спартак,Амур,7,3,35,30,0.2,0.1,34,39,0.4657534246575342,0.5342465753424658,5085,12396,0.41021297192642786,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174266/
Динамо М,Сибирь,4,2,36,16,0.1111111111111111,0.125,22,24,0.4782608695652174,0.5217391304347826,8397,11500,0.7301739130434782,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174274/
Автомобилист,Куньлунь Ред Стар,1,2,46,25,0.021739130434782608,0.08,28,25,0.5283018867924528,0.4716981132075472,5538,5570,0.9942549371633752,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174210/
Трактор,ЦСКА,5,2,34,18,0.14705882352941177,0.1111111111111111,27,33,0.45,0.55,7500,7500,1.0,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174258/
Лада,Салават Юлаев,1,2,28,55,0.03571428571428571,0.03636363636363636,29,33,0.46774193548387094,0.532258064516129,5748,6200,0.9270967741935484,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174402/
СКА,Торпедо,4,1,38,44,0.10526315789473684,0.022727272727272728,35,14,0.7142857142857143,0.2857142857142857,12500,1,12500.0,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174222/
Авангард,Адмирал,2,1,29,31,0.06896551724137931,0.03225806451612903,38,15,0.7169811320754716,0.2830188679245283,11358,12011,0.9456331695945384,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174212/
Барыс,Амур,0,3,28,35,0.0,0.08571428571428572,32,29,0.5245901639344263,0.47540983606557374,3759,12000,0.31325,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174244/
Динамо Мн,Динамо М,3,4,35,32,0.08571428571428572,0.125,37,30,0.5522388059701493,0.44776119402985076,15086,15266,0.9882090921000917,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174204/
ХК Сочи,Сибирь,2,4,24,38,0.08333333333333333,0.10526315789473684,29,35,0.453125,0.546875,5633,12000,0.46941666666666665,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174400/
Спартак,Витязь,0,0,30,29,0.0,0.0,34,28,0.5483870967741935,0.45161290322580644,8346,12396,0.6732817037754114,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174200/
Трактор,Куньлунь Ред Стар,1,4,29,20,0.034482758620689655,0.2,27,26,0.5094339622641509,0.49056603773584906,7500,7500,1.0,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174202/
Нефтехимик,Салават Юлаев,4,2,36,43,0.1111111111111111,0.046511627906976744,34,27,0.5573770491803278,0.4426229508196721,4774,6050,0.7890909090909091,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174208/
Локомотив,Торпедо,0,3,38,22,0.0,0.13636363636363635,32,20,0.6153846153846154,0.38461538461538464,7510,9071,0.8279131297541616,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174238/
Северсталь,Ак Барс,7,5,43,24,0.16279069767441862,0.20833333333333334,28,36,0.4375,0.5625,5536,6064,0.9129287598944591,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174394/
Адмирал,Амур,5,3,36,38,0.1388888888888889,0.07894736842105263,31,26,0.543859649122807,0.45614035087719296,5505,5915,0.9306846999154691,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174232/
Металлург Мг,Сибирь,3,1,35,22,0.08571428571428572,0.045454545454545456,19,21,0.475,0.525,6840,7700,0.8883116883116883,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174192/
Барыс,Авангард,0,0,25,44,0.0,0.0,32,25,0.5614035087719298,0.43859649122807015,11626,12000,0.9688333333333333,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174194/
Динамо Мн,Автомобилист,0,0,24,24,0.0,0.0,28,33,0.45901639344262296,0.5409836065573771,15086,15266,0.9882090921000917,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174386/
Нефтехимик,Куньлунь Ред Стар,1,3,36,34,0.027777777777777776,0.08823529411764706,34,33,0.5074626865671642,0.4925373134328358,1981,6050,0.3274380165289256,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174214/
Северсталь,Салават Юлаев,0,2,34,23,0.0,0.08695652173913043,32,35,0.47761194029850745,0.5223880597014925,6064,1,6064.0,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174184/
Спартак,Торпедо,0,6,34,30,0.0,0.2,25,30,0.45454545454545453,0.5454545454545454,6110,12396,0.49290093578573735,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174186/
ХК Сочи,Лада,3,2,38,23,0.07894736842105263,0.08695652173913043,29,27,0.5178571428571429,0.48214285714285715,3065,12000,0.2554166666666667,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174224/
ЦСКА,Ак Барс,1,2,39,31,0.02564102564102564,0.06451612903225806,30,25,0.5454545454545454,0.45454545454545453,9333,12680,0.7360410094637224,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174382/
Металлург Мг,Авангард,1,2,30,18,0.03333333333333333,0.1111111111111111,19,21,0.475,0.525,6650,7700,0.8636363636363636,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174176/
Динамо Мн,Трактор,0,0,37,28,0.0,0.0,27,31,0.46551724137931033,0.5344827586206896,13799,15266,0.9039041006157474,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174180/
Динамо М,Локомотив,3,0,14,30,0.21428571428571427,0.0,27,27,0.5,0.5,8961,11500,0.7792173913043479,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174196/
Сибирь,Барыс,2,0,36,26,0.05555555555555555,0.0,20,26,0.43478260869565216,0.5652173913043478,10476,12000,0.873,1,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174174/
Северсталь,Лада,0,3,44,27,0.0,0.1111111111111111,46,24,0.6571428571428571,0.34285714285714286,3860,6064,0.6365435356200527,0,https://www.championat.com/hockey/_superleague/tournament/5974/match/1174172/
